"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
31,1680471989,1473,2023-04-02 16:46:29,16:46:29,5,"poa_pra4_t2_ch2_actual","stan",1680471986.2,0.00050036148562097,0.50036148562098,-0.715524920552031,420.239900323084,447.453993940072,40.0226092582482,37.5884393773198,0.029411847343996,3.83935460286614,0.029287246002134,0.0183156795360627,0,20.2179759753007,20.0021,2.34691827371968,35.3494122692048,0.846056454242063,2.39341024342608,1.50086181947761,-22.0659415158852,65.6480874215158,3.44343864057468,47.0255845462053,-0.83488037442017,0.515643812585389,-0.715524920552031,423.908859388873,424.224757575758,-0.00022341617025697,64.4944857193656,0.50036148562098,9.24765985477933,9.4635526060606,2.39689752181572e-05,100.778660931812,0,0,1,0,48313,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471986.2,420.2399,419.9704,9.458937,9.236267,421.6532,9.647477,500.0542,89.34521,0.09998392,20.31926,20.0021,999.9,0,0,9993.125,0,0.281038,0.2694212,424.2528,423.8855,0.2226695,419.9704,9.236267,0.8451105,0.825216,4.488466,4.148596,0,0,0,0,2.36043,0,-5.63243,-1.28462,34.5746,41.4685,37.687,41.312,35.25,0,0,0,1680471998.5,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.283093682926829,-0.00318221602787426,0.053646987109472,1,0.238542195121951,-0.0839537979094074,0.0126091195360391,1,2,2,"2/2",2.98335,2.71556,0.0935404,0.092377,0.0543036,0.0521352,28783,28952.5,29509.4,29499.6,36978.9,37183.6,41553.4,42032,1.97682,1.8663,-0.00566244,0,20.0964,999.9,43.9,30.1,21.0556,62.8504,31.4663,1,-0.0926702,3.07449,20.3351,5.22897,12.0119,4.99295,3.28998,9999,9999,9999,999.9,1.86737,1.8664,1.86594,1.86582,1.86768,1.87012,1.86874,1.87025,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,4.9,4.8,1.03394,2.22778,1.39648,2.35229,1.49536,2.47803,34.6921,24.0875,18,529.816,417.076,17.0976,26.1844,29.9996,26.2862,26.2546,20.7006,48.2291,37.4502,17.0817,420,9.3007,100.894,100.952,2
32,1680471994,1478,2023-04-02 16:46:34,16:46:34,5,"poa_pra4_t2_ch2_actual","stan",1680471991.5,0.0005339231668562,0.533923166856209,-0.964687785214985,420.298444879568,457.601612860395,40.9299218866459,37.5933607630175,0.0314467411843932,3.8426012846102,0.0313044668014488,0.0195780207215773,0,20.2107979877523,19.9939222222222,2.34573004672677,35.4071236328904,0.847413061656754,2.39334058999804,1.49831698507001,-23.5460116583588,67.3001325054413,3.52695467753051,47.281075524613,-0.819199877687077,0.520386603426565,-0.964687785214985,423.96923263962,424.340436363636,0.0112803530102971,64.4944857193656,0.533923166856209,9.24814678015262,9.47847242424242,3.11352274648048e-05,100.778660931812,0,0,1,0,48308,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471991.5,420.298444444444,420.036666666667,9.47418333333333,9.24947222222222,421.711555555555,9.66265555555555,500.062,89.3444222222222,0.100021888888889,20.3187888888889,19.9939222222222,999.9,0,0,10004.8644444444,0,0.281038,0.261742555555555,424.318444444444,423.957888888889,0.224711666666667,420.036666666667,9.24947222222222,0.846465555555555,0.826388888888889,4.51135666666667,4.16885222222222,0,0,0,0,2.17172222222222,0,-5.55114444444444,-1.28264444444444,34.597,41.5,37.687,41.361,35.2568888888889,0,0,0,1680472003.3,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.2706886,-0.0026242851782375,0.0550014781964085,1,0.2312548,-0.0808434596622887,0.0135092238104193,1,2,2,"2/2",2.9838,2.71571,0.093559,0.0923762,0.0543637,0.0520621,28783,28953,29509.9,29500.1,36977.1,37187.1,41554,42032.7,1.97672,1.86635,-0.00599027,0,20.096,999.9,43.8,30.1,21.0066,62.9504,31.1418,1,-0.0927591,3.13925,20.3342,5.22897,12.0119,4.9932,3.28998,9999,9999,9999,999.9,1.86737,1.86644,1.8659,1.86584,1.86768,1.87012,1.86876,1.87026,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,5,4.8,1.03394,2.23145,1.39648,2.35229,1.49536,2.51831,34.715,24.0875,18,529.705,417.073,17.0882,26.1788,29.9998,26.2814,26.2502,20.7005,48.2291,37.057,17.0849,420,9.3007,100.896,100.954,2
33,1680471999,1483,2023-04-02 16:46:39,16:46:39,5,"poa_pra4_t2_ch2_actual","stan",1680471996.2,0.00059648065311155,0.596480653111556,-1.07265041023963,420.293500483857,457.389399317256,40.9122108758914,37.5940857991664,0.0351269702382508,3.84080994938146,0.0349494654568711,0.0218592890613673,0,20.1995428977379,20.00259,2.34698948721732,35.414267096359,0.847660010869843,2.39355514138818,1.49932947634748,-26.3047968022196,65.774434214059,3.44878456374156,42.9184219755809,-0.952261107422721,0.588610230993245,-1.07265041023963,423.868948434125,424.332309090909,0.00182740878781838,64.4944857193656,0.596480653111556,9.21488322310962,9.47262224242424,-2.13075074150457e-05,100.778660931812,0,0,1,0,48337,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680471996.2,420.2935,419.9862,9.47665,9.222468,421.7068,9.665113,500.0394,89.34724,0.09998142,20.32024,20.00259,999.9,0,0,9998.12,0,0.281038,0.3072752,424.3146,423.8955,0.2541814,419.9862,9.222468,0.8467126,0.8240022,4.515527,4.127642,0,0,0,0,2.25179,0,-5.66496,-1.31593,34.625,41.5,37.7122,41.375,35.312,0,0,0,1680472008.1,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.283995780487805,0.0564890801393724,0.0558636272492184,1,0.234207414634146,0.0401652752613244,0.0163319962739248,1,2,2,"2/2",2.98346,2.7156,0.0935648,0.0923845,0.0543333,0.051934,28782.8,28953.1,29509.9,29500.4,36978.1,37192.6,41553.9,42033.2,1.97655,1.8664,-0.00578165,0,20.0952,999.9,43.7,30.1,20.9583,62.9904,31.6186,1,-0.0934426,3.10273,20.3349,5.22882,12.0122,4.9935,3.28998,9999,9999,9999,999.9,1.86737,1.86642,1.8659,1.86584,1.86768,1.87012,1.86875,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.414,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,5,4.9,1.03394,2.23999,1.39648,2.35107,1.49536,2.39746,34.6921,24.07,18,529.543,417.066,17.0831,26.1732,29.9997,26.2764,26.2453,20.6987,47.9578,36.6579,17.084,420,9.3007,100.896,100.955,2
34,1680472004,1488,2023-04-02 16:46:44,16:46:44,5,"poa_pra4_t2_ch2_actual","stan",1680472001.5,0.00056885121143425,0.56885121143425,-0.821083451669589,420.338889259154,447.879387906547,40.0612182855745,37.5978186342448,0.0334936904163306,3.84123617011119,0.0333322854502014,0.0208471149939188,0,20.2040835304214,19.9958777777778,2.34601413999785,35.3789314978454,0.846758669601,2.39339808680364,1.49925547039685,-25.0863384242504,66.9517845995011,3.50998806401955,45.3754342392702,-0.955878910843673,0.575723319224177,-0.821083451669589,423.934511987515,424.323703030303,-0.00590774060602,64.4944857193656,0.56885121143425,9.21949432328296,9.46522945454546,-1.17634830043049e-05,100.778660931812,0,0,1,0,48344,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472001.5,420.338888888889,420.027666666667,9.46665555555556,9.21804,421.752555555556,9.65516222222222,500.047333333333,89.3465111111111,0.0999322111111111,20.3191777777778,19.9958777777778,999.9,0,0,9999.73111111111,0,0.281038,0.311282777777778,424.356333333333,423.935444444444,0.248615222222222,420.027666666667,9.21804,0.845812555555555,0.823599666666667,4.50033,4.12068777777778,0,0,0,0,2.32067777777778,0,-5.70883333333333,-1.39123333333333,34.625,41.5,37.75,41.3887777777778,35.312,0,0,0,1680472013.5,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.29113687804878,0.0634203344947736,0.0464956969124603,1,0.23805212195122,0.103566271777004,0.0183664364471069,0,1,2,"1/2",2.98364,2.71563,0.0935655,0.0923833,0.0543068,0.0520078,28782.7,28953,29509.8,29500.2,36979.1,37189.5,41553.8,42033,1.97658,1.86613,-0.00615418,0,20.0943,999.9,43.6,30.1,20.9103,62.8504,31.1579,1,-0.0939355,3.09623,20.3347,5.22867,12.012,4.9932,3.29,9999,9999,9999,999.9,1.86737,1.86645,1.86593,1.86584,1.86768,1.87012,1.86878,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.414,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,5.1,5,1.03394,2.229,1.39648,2.35352,1.49536,2.52563,34.6921,24.0875,18,529.519,416.878,17.0824,26.1667,29.9996,26.2719,26.2414,20.699,47.9578,36.2715,17.0832,420,9.3007,100.895,100.954,2
35,1680472009,1493,2023-04-02 16:46:49,16:46:49,5,"poa_pra4_t2_ch2_actual","stan",1680472006.2,0.000555796622948,0.555796622948,-0.913534882299704,420.319900412407,453.269995921839,40.543337249044,37.5960721605833,0.0327031006412112,3.8411819058821,0.0325492043395295,0.0203570191472022,0,20.2045454206564,20.00082,2.34673225555674,35.3790878957027,0.84664850400426,2.3930761202781,1.50008375155248,-24.5106310720068,65.4763878993377,3.43273649622336,44.3984933235542,-0.905968889866127,0.557470417293021,-0.913534882299704,423.93495494118,424.336933333333,-5.21545833893247e-06,64.4944857193656,0.555796622948,9.22433346810145,9.46437224242424,-5.18750360064635e-06,100.778660931812,0,0,1,0,48292,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472006.2,420.3199,420.0271,9.465436,9.224713,421.7334,9.653949,500.0695,89.3463,0.10002915,20.317,20.00082,999.9,0,0,9999.56,0,0.281038,0.2928528,424.3364,423.9376,0.2407233,420.0271,9.224713,0.8457016,0.8241938,4.498456,4.130963,0,0,0,0,2.36302,0,-5.6807,-1.39197,34.625,41.531,37.75,41.4184,35.312,0,0,0,1680472018.3,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.293059525,0.114197774859287,0.0287466799891635,0,0.2420233,0.0613335309568473,0.0139493855513424,1,1,2,"1/2",2.98348,2.71557,0.0935631,0.0923893,0.0543043,0.0519726,28782.5,28953.1,29509.4,29500.5,36978.7,37190.9,41553.2,42033,1.97677,1.86653,-0.00554323,0,20.0943,999.9,43.5,30.1,20.8642,62.8304,31.6506,1,-0.0943623,3.08938,20.335,5.22897,12.0122,4.99335,3.29,9999,9999,9999,999.9,1.86737,1.86643,1.86592,1.86584,1.86767,1.87012,1.86876,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.413,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,5.2,5.1,1.03394,2.22534,1.39648,2.35229,1.49536,2.46338,34.6921,24.0787,18,529.611,417.077,17.0816,26.1612,29.9996,26.2674,26.237,20.6961,47.6684,35.8788,17.0824,420,9.3007,100.894,100.955,2
36,1680472014,1498,2023-04-02 16:46:54,16:46:54,5,"poa_pra4_t2_ch2_actual","stan",1680472011.5,0.00049441326886693,0.494413268866931,-1.04927326546922,420.329778251653,466.16123001407,41.6964398974988,37.5969819186165,0.0290844704333218,3.84277848754588,0.0289627293486251,0.018112601170994,0,20.2164601592027,19.9982555555556,2.34635961220404,35.3825726228244,0.846703418264833,2.39299563457589,1.49965619393921,-21.8036251570316,65.9220902497059,3.45461250521091,47.5730775978852,-0.995035154628464,0.499136364545852,-1.04927326546922,423.900744740278,424.359236363636,0.00068275571462826,64.4944857193656,0.494413268866931,9.25765842691687,9.47099387878787,2.29570870103386e-05,100.778660931812,0,0,1,0,48245,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472011.5,420.329777777778,419.987444444444,9.46604333333333,9.25049777777778,421.743111111111,9.65455222222222,500.041444444444,89.3464111111111,0.0999804222222222,20.3164555555556,19.9982555555556,999.9,0,0,10005.2777777778,0,0.281038,0.342264666666667,424.346666666667,423.908888888889,0.215545888888889,419.987444444444,9.25049777777778,0.845757111111111,0.826498777777778,4.49939,4.17072,0,0,0,0,2.35437777777778,0,-5.88578888888889,-1.33283333333333,34.625,41.562,37.75,41.437,35.312,0,0,0,1680472023.1,0,1680471703,16:41:43,1680471696.5,1680471703,3,0.241,-0.036,-1.413,-0.191,420,9,0.46,0.15,0.308421756097561,0.0520816306620205,0.0265523125158716,1,0.241762487804878,-0.104116871080139,0.0157581774576388,0,1,2,"1/2",2.98389,2.71577,0.0935711,0.0923758,0.0543456,0.0522467,28783,28953.6,29510.2,29500.5,36977.8,37180.5,41554.1,42033.4,1.97693,1.8665,-0.00593811,0,20.0952,999.9,43.4,30.1,20.8148,62.8704,31.242,1,-0.0946367,3.08823,20.3349,5.22882,12.012,4.99325,3.29,9999,9999,9999,999.9,1.86737,1.86642,1.86595,1.86584,1.86767,1.87012,1.86876,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.414,-0.1885,-0.169665959778211,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.176193882441537,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,5.3,5.2,1.03394,2.23389,1.39771,2.35107,1.49536,2.48047,34.6921,24.0875,18,529.67,417.034,17.0816,26.1557,29.9998,26.263,26.2332,20.6989,47.6684,35.8788,17.082,420,9.3007,100.896,100.955,2
37,1680472524.6,2008.59999990463,2023-04-02 16:55:24,16:55:24,5,"poa_pra4_t2_ch2_actual","stan",1680472521.85,0.00039088694419409,0.390886944194091,-1.20972768281494,420.500000560505,493.927070369106,44.1715326144049,37.6050040651456,0.0225287107286961,3.83979941635507,0.0224555352220213,0.0140412641248032,0,27.8851402971224,27.5143,3.68870814425398,57.6493335603568,2.18310507410887,3.78686957729223,1.50560307014511,-17.2381142389594,93.0805457047325,5.27025473109912,81.1126861968722,-1.24989143351003,0.373173741997994,-1.20972768281494,430.478001750624,431.018769696969,-5.60590402825055e-05,64.3272637730661,0.390886944194091,24.2526806815346,24.4159224242424,0.00041240893786337,102.325913317731,1,0,1,0,47067,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472521.85,420.5,420.0235,24.41153,24.25281,422.0318,24.4549,500.0375,89.32931,0.09995044,27.96394,27.5143,999.9,0,0,9996.5,0,0.281038,0.4763488,431.0219,430.4634,0.1587239,420.0235,24.25281,2.180667,2.166487,18.82098,18.71664,0,0,0,0,2.3382,0,-5.48348,-1.28492,35.0434,41.1933,37.7437,41.25,36.25,0,0,0,1680472533.7,0,1680472385.6,16:53:05,1680472385.6,1680472384.6,4,-0.117,0.009,-1.531,-0.045,420,24,0.4,0.21,0.506457475,-0.162658930581616,0.0323098831543751,0,0.141237575,0.0893584277673544,0.0166254115872172,1,1,2,"1/2",2.98337,2.71561,0.093738,0.092511,0.107452,0.105013,28770.8,28947,29504.2,29499.1,34868.9,35080.8,41545.9,42030,1.97505,1.89482,0.0796765,0,26.207,999.9,56.1,30.1,26.9098,62.6141,30.5409,1,-0.0943598,-0.707165,20.3603,5.22328,12.0099,4.9924,3.29,9999,9999,9999,999.9,1.86737,1.86644,1.86587,1.86584,1.86765,1.87013,1.86874,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.532,-0.0433,-0.287138997683756,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.167564225342623,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,2.3,2.3,1.04858,2.23633,1.39771,2.35474,1.49536,2.45728,34.715,24.0963,18,528.377,433.292,27.8625,26.3643,30.0001,26.2577,26.1817,20.9969,18.289,100,27.8567,420,24.2511,100.876,100.948,2
38,1680472529.6,2013.59999990463,2023-04-02 16:55:29,16:55:29,5,"poa_pra4_t2_ch2_actual","stan",1680472527.1,0.00040168859388459,0.40168859388459,-1.48385395244268,420.512222908642,510.141816440627,45.6219295838681,37.6063643567764,0.0232184826234705,3.84248964388916,0.0231408201828542,0.0144699685126905,0,27.875909447862,27.4981888888889,3.68523251029085,57.6917862690855,2.18380750979739,3.78530056187148,1.50142500049347,-17.7144669903104,95.011086897809,5.37517392021439,82.671793827713,-1.42069501222326,0.391594763696033,-1.48385395244268,430.397626571251,431.058563636363,0.00043953794574581,64.3272637730661,0.40168859388459,24.2525679313827,24.4220090909091,0.000191143899983,102.325913317731,1,0,1,0,47097,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472527.1,420.512222222222,419.964666666667,24.4192111111111,24.2526666666667,422.044222222222,24.4624888888889,500.065,89.3299111111111,0.0999848777777778,27.9568333333333,27.4981888888889,999.9,0,0,10006.0888888889,0,0.281038,0.547522666666667,431.037888888889,430.403111111111,0.166545555555556,419.964666666667,24.2526666666667,2.18136666666667,2.16648888888889,18.8261111111111,18.7166555555556,0,0,0,0,2.21085555555556,0,-5.74841111111111,-1.29815555555556,35.062,41.25,37.75,41.312,36.2706666666667,0,0,0,1680472539.1,0,1680472385.6,16:53:05,1680472385.6,1680472384.6,4,-0.117,0.009,-1.531,-0.045,420,24,0.4,0.21,0.511444048780488,0.0562723066202089,0.0313775479035033,1,0.146098487804878,0.177180668989547,0.0178576673894245,0,1,2,"1/2",2.98326,2.71574,0.0937433,0.0925161,0.107476,0.105018,28770.5,28946.9,29504.1,29499.1,34867.8,35080.8,41545.7,42030.1,1.97505,1.8951,0.0776649,0,26.2159,999.9,56.1,30.1,26.9086,62.5041,30.7933,1,-0.0943369,-0.928467,20.358,5.22328,12.0101,4.9925,3.29,9999,9999,9999,999.9,1.86737,1.86644,1.86586,1.86584,1.86764,1.87015,1.86876,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.532,-0.0433,-0.287138997683756,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.167564225342623,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,2.4,2.4,1.04858,2.23511,1.39648,2.35352,1.49536,2.41577,34.715,24.0875,18,528.377,433.456,27.8509,26.3642,30.0001,26.2577,26.1817,20.9966,18.289,100,28.2008,420,24.2511,100.876,100.949,2
39,1680472534.6,2018.59999990463,2023-04-02 16:55:34,16:55:34,5,"poa_pra4_t2_ch2_actual","stan",1680472531.8,0.00042059796335537,0.420597963355373,-1.41455972943303,420.531300655767,501.008501911561,44.8053440453795,37.6082432450589,0.0243436323639067,3.83920097480642,0.0242582027219589,0.0151690271074104,0,27.8670077341846,27.49273,3.68405551802651,57.7231075362633,2.18435313013986,3.78419184858957,1.49970238788665,-18.548370183972,95.0199206760139,5.37999720610817,81.8515476981501,-1.33440199368541,0.40916145579372,-1.41455972943303,430.460696558231,431.090121212121,0.00055632794487191,64.3272637730661,0.420597963355373,24.2502051193581,24.4281254545454,0.00013050366258706,102.325913317731,1,0,1,0,47052,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472531.8,420.5313,420.0246,24.4252,24.25119,422.0632,24.46841,500.0778,89.33027,0.10003682,27.95181,27.49273,999.9,0,0,9994.245,0,0.281038,0.5064666,431.0599,430.464,0.1740229,420.0246,24.25119,2.181911,2.166364,18.83011,18.71573,0,0,0,0,2.43753,0,-5.7903,-1.29701,35.062,41.2562,37.781,41.3183,36.312,0,0,0,1680472543.9,0,1680472385.6,16:53:05,1680472385.6,1680472384.6,4,-0.117,0.009,-1.531,-0.045,420,24,0.4,0.21,0.511417243902439,0.0193553310104549,0.0311612796308687,1,0.159119243902439,0.123325484320557,0.0124220087566491,0,1,2,"1/2",2.98342,2.71561,0.0937528,0.0925266,0.107494,0.105009,28770.2,28946.8,29504.1,29499.3,34867.1,35081.3,41545.8,42030.4,1.97555,1.89503,0.078164,0,26.2242,999.9,56.1,30.1,26.908,62.8141,31.0337,1,-0.0927337,-1.80725,20.3509,5.22343,12.0099,4.99275,3.29,9999,9999,9999,999.9,1.86737,1.86643,1.86585,1.86584,1.86765,1.87012,1.86875,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.532,-0.0432,-0.287138997683756,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.167564225342623,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,2.5,2.5,1.04858,2.23755,1.39648,2.35474,1.49536,2.46826,34.715,24.0963,18,528.708,433.426,28.1121,26.3626,30.0011,26.2577,26.1837,20.9943,18.289,100,28.2059,420,24.2511,100.876,100.949,2
40,1680472539.6,2023.59999990463,2023-04-02 16:55:39,16:55:39,5,"poa_pra4_t2_ch2_actual","stan",1680472537.1,0.00044055860259172,0.440558602591728,-1.41100474483428,420.590000653564,496.744936395633,44.4237638793928,37.6132487925081,0.0254796298970719,3.8400126581255,0.0253860773026567,0.0158746748857009,0,27.8677800919223,27.5031,3.68629167646536,57.7306158198506,2.18524617440101,3.78524660332762,1.50104550206435,-19.4286343742952,93.8825225067588,5.31487601393627,79.7687641463999,-1.50097804111334,0.430895946153357,-1.41100474483428,430.458784453393,431.103775757576,-0.00317773320458177,64.3272637730661,0.440558602591728,24.2522334334595,24.4385884848485,0.0001382293209594,102.325913317731,1,0,1,0,47078,0,0,0,0,2.18,0.5,"0: Broadleaf",2,TRUE,1680472537.1,420.59,420.014666666667,24.4353444444444,24.2520888888889,422.122,24.4784555555556,500.066555555556,89.3297444444444,0.0999822111111111,27.9565888888889,27.5031,999.9,0,0,9997.21666666667,0,0.281038,0.575378555555556,431.124777777778,430.453888888889,0.183256333333333,420.014666666667,24.2520888888889,2.18280444444444,2.16643333333333,18.8366555555556,18.7162444444444,0,0,0,0,2.35705555555556,0,-5.77294444444444,-1.32282222222222,35.111,41.312,37.812,41.375,36.312,0,0,0,1680472548.7,0,1680472385.6,16:53:05,1680472385.6,1680472384.6,4,-0.117,0.009,-1.531,-0.045,420,24,0.4,0.21,0.5238777,0.294304210131332,0.0425731879803474,0,0.170491625,0.097032281425891,0.00936779670116591,1,1,2,"1/2",2.9835,2.71568,0.0937505,0.0925129,0.107523,0.105013,28770.2,28946.9,29504.1,29498.9,34865.9,35080.7,41545.8,42029.8,1.97528,1.89527,0.078328,0,26.2331,999.9,56.2,30.1,26.9592,62.5241,30.5929,1,-0.0932851,-1.31609,20.3559,5.22328,12.0099,4.99295,3.29,9999,9999,9999,999.9,1.86737,1.86644,1.86585,1.86584,1.86766,1.87015,1.86877,1.87027,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-1.532,-0.043,-0.287138997683756,-0.00322020339114442,7.33108661324373e-07,-2.15496359363851e-10,-0.167564225342623,-0.008353865969258,0.00085308059417527,-1.24223322402023e-05,4,2331,1,28,2.6,2.6,1.04858,2.23022,1.39648,2.35474,1.49536,2.44141,34.715,24.105,18,528.546,433.578,28.2337,26.3619,30,26.26,26.1839,20.9963,18.289,100,28.2153,420,24.2511,100.876,100.948,2
