"id","machine.x","A","Ci","Ca","gsw","CO2_s","CO2_r","H2O_s","H2O_r","Qin","VPDleaf","Flow","Tair","Tleaf","chamber","machine.y","rd","keep.row"
"bou_cur1_t1_ch2","stan",16.88382717,291.6184116,540.1375143,0.115416777,540.13752,569.69456,9.3955368,8.7567568,1999.9512,1.506245504,500.04788,19.425852,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",16.98854825,289.6498739,540.1375142,0.115160509,540.13752,569.69456,9.3955368,8.7567568,1999.9512,1.506245504,500.04788,19.425852,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.13706076,301.0273334,555.8757859,0.11424913,555.8757917,585.4415833,9.392678333,8.757065833,1999.95125,1.506403776,500.0483333,19.42245,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.30821244,300.3962099,558.0391191,0.114086669,558.039125,587.6006667,9.392199583,8.757062083,1999.949583,1.506369223,500.0480417,19.42223333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.52711704,311.6810855,573.6406741,0.113696397,573.64068,603.2588,9.38817,8.7571472,1999.9532,1.506083179,500.03936,19.421464,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.63462031,310.0539417,573.640674,0.113643065,573.64068,603.2588,9.38817,8.7571472,1999.9532,1.506083179,500.03936,19.421464,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.58041606,324.6655306,589.2940357,0.113001388,589.2940417,618.9289167,9.383269167,8.758354167,1999.937917,1.505573073,500.0449167,19.41973333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.75799091,322.7664686,591.446494,0.112330634,591.4465,621.0786667,9.38273125,8.759407083,1999.93625,1.505478559,500.0409167,19.41954583,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.15075248,321.0982792,606.9739139,0.107609903,606.97392,636.74948,9.3828036,8.7741748,1999.9588,1.50512498,500.04612,19.41588,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.13695414,321.3824932,606.9739139,0.107641975,606.97392,636.74948,9.3828036,8.7741748,1999.9588,1.50512498,500.04612,19.41588,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.07649205,339.2631564,622.6121189,0.108361916,622.612125,652.4680417,9.388197917,8.790440417,1999.97625,1.50478432,500.0382917,19.412325,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",17.68368144,347.4966665,624.769244,0.108504544,624.76925,654.6250417,9.389195833,8.79269125,1999.974167,1.504614435,500.042,19.4119375,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.39514448,352.6692601,638.2895938,0.109520327,638.2896,668.26392,9.3973016,8.8059428,1999.9604,1.503146948,500.0478,19.409888,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.51781414,354.2714224,641.4712854,0.10964114,641.4712917,671.486,9.399519583,8.808670417,1999.972917,1.502906092,500.0447917,19.40943333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.48181712,412.1955788,655.0667548,0.109844938,655.06676,685.09148,9.4070112,8.8113048,1999.9428,1.501804787,500.04292,19.4084,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",15.79825913,411.1903368,658.3331197,0.110048005,658.333125,688.3477917,9.408562917,8.811605,1999.95875,1.501531299,500.0392083,19.40817917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.22598803,391.8528315,671.9186738,0.11119514,671.91868,701.95064,9.4130664,8.8120232,1999.9644,1.500088858,500.05596,19.406344,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.33542938,392.354309,674.0646738,0.111188995,674.06468,704.1086,9.4136892,8.812064,1999.962,1.499982184,500.05544,19.406232,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.34553495,407.0546954,688.6968738,0.111451727,688.69688,718.72668,9.4170952,8.8121624,1999.9564,1.50065587,500.05476,19.406896,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.5663951,406.0992123,690.8421937,0.111505252,690.8422,720.86224,9.4175048,8.8121532,1999.9556,1.50074442,500.05592,19.407176,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.51336691,422.0906652,705.4223937,0.111950162,705.4224,735.44608,9.42027,8.8117704,1999.952,1.500582975,500.05824,19.40986,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.57253087,424.7443128,708.6036187,0.112122901,708.603625,738.63125,9.420912917,8.811710417,1999.959583,1.500607125,500.0606667,19.41074583,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.65876264,436.9879389,722.0937937,0.112272341,722.0938,752.17776,9.4228528,8.811748,1999.948,1.501144499,500.05856,19.414896,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.9340968,435.8873153,725.2677852,0.112160297,725.2677917,755.3678333,9.423245,8.811737083,1999.947083,1.501279105,500.0585,19.415775,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.6020088,454.5590828,738.7605937,0.112504923,738.7606,769.0072,9.4247452,8.8118236,1999.974,1.501064623,500.05076,19.418748,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.47830365,460.2274231,741.9423687,0.112858436,741.942375,772.28225,9.425170417,8.81187375,1999.975417,1.500963375,500.0500417,19.41943333,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.29618838,462.0287917,755.6803535,0.112868381,755.68036,786.38872,9.4272288,8.812284,1999.9936,1.501148976,500.05184,19.42034,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.39557395,477.9392727,758.9186604,0.11286752,758.9186667,789.5852917,9.427626667,8.812400417,1999.98875,1.501198427,500.0497083,19.42072917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.75447729,473.712253,772.5817133,0.113579613,772.58172,803.16596,9.4296392,8.81275,1999.9892,1.501350051,500.058,19.423944,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.99858041,473.5910595,775.8016182,0.113654052,775.801625,806.4107917,9.430179167,8.812790417,1999.989167,1.501306525,500.056,19.42446667,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.67211412,505.6323829,789.3796737,0.113722995,789.37968,819.23636,9.432388,8.8127808,1999.9652,1.501089536,500.04944,19.426756,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.26895868,514.4790738,792.5471605,0.113765127,792.5471667,822.149375,9.432785,8.812775417,1999.981667,1.501101676,500.0518333,19.42717917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.27401222,513.4259366,805.4403535,0.113989065,805.44036,834.51296,9.4340884,8.8125676,1999.9896,1.50077082,500.0466,19.430296,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.17290218,517.6251195,808.4440768,0.113927388,808.4440833,837.6043333,9.434425833,8.81249875,1999.987083,1.500688091,500.04625,19.4310625,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.48766078,526.8428364,821.3829534,0.114369997,821.38296,850.7806,9.43543,8.8121988,1999.9796,1.500734404,500.03948,19.432256,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.73553866,527.0853294,824.4247016,0.114685066,824.4247083,853.7451667,9.435655417,8.812090833,1999.981667,1.500712918,500.038875,19.43240417,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.54592986,555.9894943,837.4579937,0.114517676,837.458,867.49744,9.436764,8.8120484,1999.9816,1.50067443,500.04164,19.432976,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.89133612,554.5048391,840.5559519,0.114660528,840.5559583,870.877375,9.437061667,8.812037083,1999.987083,1.500624789,500.0442083,19.43307917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.49532251,560.1805534,854.1435534,0.115035329,854.14356,884.86668,9.4385164,8.8121952,1999.9824,1.500470187,500.0484,19.433568,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.4420435,561.1260523,854.1435534,0.115123599,854.14356,884.86668,9.4385164,8.8121952,1999.9824,1.500470187,500.0484,19.433568,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.3163454,581.6410017,871.1212334,0.116105826,871.12124,901.8626,9.4411096,8.8119708,1999.9704,1.500250425,500.05336,19.432764,20,2,"stan",1.33321423236982,"yes"
