id,rd,Tleaf,machine,chamber
ely_can11_t2_ch3,0.487665855,27.78039,gibson,3
ely_can11_t2_ch3,0.44119119,27.61031111,gibson,3
ely_can11_t2_ch3,0.505484828,27.4521,gibson,3
ely_can11_t2_ch3,0.539964417,27.25302222,gibson,3
ely_can11_t2_ch3,0.57892136,27.15651,gibson,3
ely_can11_t2_ch3,0.84711414,27.13215556,gibson,3
ely_can11_t2_ch3,1.870534,27.17187,gibson,3
ely_can11_t2_ch3,2.516185938,27.28788889,gibson,3
ely_can11_t2_ch3,2.277864953,27.43881,gibson,3
ely_can11_t2_ch3,1.536180581,27.65126667,gibson,3
ely_can11_t2_ch3,1.320889994,33.46417273,gibson,3
ely_can11_t2_ch3,1.305737714,33.6319,gibson,3
ely_can11_t2_ch3,1.265554306,33.77473,gibson,3
ely_can11_t2_ch3,1.080047908,33.92336667,gibson,3
ely_can11_t2_ch3,1.268202121,34.06645,gibson,3
ely_can11_t2_ch3,1.295142204,34.22531111,gibson,3
ely_can11_t2_ch3,1.37864555,34.36159,gibson,3
ely_can11_t2_ch3,1.28088671,34.51333333,gibson,3
ely_can11_t2_ch3,1.391842039,34.62946,gibson,3
ely_can11_t2_ch3,1.247160784,34.77603333,gibson,3
ely_can11_t2_ch3,1.401638182,34.89991,gibson,3
ely_can11_t2_ch3,1.311528427,35.03747778,gibson,3
ely_can12_t2_ch3,0.987458039,27.47527333,ozzie,3
ely_can12_t2_ch3,1.020697761,27.76662308,ozzie,3
ely_can12_t2_ch3,0.998655505,27.7318,ozzie,3
ely_can12_t2_ch3,0.885950755,27.3939,ozzie,3
ely_can12_t2_ch3,0.856772652,27.49777,ozzie,3
ely_can12_t2_ch3,0.90530884,27.80476296,ozzie,3
ely_can12_t2_ch3,0.928106235,27.70763214,ozzie,3
ely_can12_t2_ch3,0.959598485,27.67299259,ozzie,3
ely_can12_t2_ch3,0.971639955,27.66587143,ozzie,3
ely_can12_t2_ch3,0.995500416,27.66935926,ozzie,3
ely_can12_t2_ch3,0.951364856,27.669675,ozzie,3
ely_can12_t2_ch3,0.83100055,27.67186667,ozzie,3
ely_can12_t2_ch3,1.057405835,34.19070333,ozzie,3
ely_can12_t2_ch3,1.090564972,34.430776,ozzie,3
ely_can12_t2_ch3,1.140964865,34.96515417,ozzie,3
ely_can12_t2_ch3,1.137442066,35.29913913,ozzie,3
ely_can12_t2_ch3,1.099342368,35.23513571,ozzie,3
ely_can12_t2_ch3,1.090693686,35.03119259,ozzie,3
ely_can12_t2_ch3,1.112108228,35.03073214,ozzie,3
ely_can12_t2_ch3,1.147690762,35.10868519,ozzie,3
ely_can12_t2_ch3,1.151512261,35.21237857,ozzie,3
ely_can12_t2_ch3,1.166203506,35.32794074,ozzie,3
ely_can12_t2_ch3,1.185704309,35.42897143,ozzie,3
ely_can12_t2_ch3,1.177391774,35.53490741,ozzie,3
ely_can13_t3_ch3,1.165626197,27.42929,gibson,3
ely_can13_t3_ch3,1.146768625,27.43175556,gibson,3
ely_can13_t3_ch3,1.211532698,27.44356,gibson,3
ely_can13_t3_ch3,1.34271009,27.43867778,gibson,3
ely_can13_t3_ch3,1.207259076,27.44764,gibson,3
ely_can13_t3_ch3,1.166115106,27.46041111,gibson,3
ely_can13_t3_ch3,1.259729503,27.46396,gibson,3
ely_can13_t3_ch3,1.608015547,27.46085556,gibson,3
ely_can13_t3_ch3,1.972497971,27.46574,gibson,3
ely_can13_t3_ch3,2.254816055,27.47506667,gibson,3
ely_can13_t3_ch3,2.388859912,27.48123,gibson,3
ely_can13_t3_ch3,2.391895919,27.48325556,gibson,3
ely_can13_t3_ch3,0.29152855,32.55002727,gibson,3
ely_can13_t3_ch3,0.259081707,32.7331,gibson,3
ely_can13_t3_ch3,0.273903507,32.89436,gibson,3
ely_can13_t3_ch3,0.165505798,34.320364,gibson,3
ely_can13_t3_ch3,0.370831252,34.5785087,gibson,3
ely_can13_t3_ch3,0.34945961,34.51526786,gibson,3
ely_can13_t3_ch3,0.39743481,34.43951852,gibson,3
ely_can13_t3_ch3,0.401351145,34.54449643,gibson,3
ely_can13_t3_ch3,0.281575596,34.68154815,gibson,3
ely_can13_t3_ch3,0.444197367,34.80395714,gibson,3
ely_can13_t3_ch3,0.431152611,34.9275037,gibson,3
ely_can13_t3_ch3,0.4668919,35.02218929,gibson,3
ely_can14_t3_ch3,0.816435755,35.11439259,ozzie,3
ely_can14_t3_ch3,0.705355178,27.3076,ozzie,3
ely_can14_t3_ch3,0.780808777,27.46504,ozzie,3
ely_can14_t3_ch3,0.809818467,27.91696667,ozzie,3
ely_can14_t3_ch3,0.659693882,27.66599,ozzie,3
ely_can14_t3_ch3,0.744997753,27.558,ozzie,3
ely_can14_t3_ch3,0.659335027,27.53879,ozzie,3
ely_can14_t3_ch3,0.771161515,27.51965556,ozzie,3
ely_can14_t3_ch3,0.717976232,27.50665,ozzie,3
ely_can14_t3_ch3,0.748377508,27.49588889,ozzie,3
ely_can14_t3_ch3,0.667181003,27.4843,ozzie,3
ely_can14_t3_ch3,0.642217408,27.48761111,ozzie,3
ely_can14_t3_ch3,1.225009083,34.13986,ozzie,3
ely_can14_t3_ch3,1.189213792,34.89082,ozzie,3
