"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","chamber"
31,1679622151,1640.40000009537,2023-03-23 20:42:31,20:42:31,5,"albert","sch_sco32_t4_ch5",1679622148.2,9.29209318402595e-05,0.0929209318402595,-0.00226799229063253,420.01200000064,409.413028221728,36.7669481635229,37.7187787578606,0.0054782511153721,4.21679634103458,0.00547430026705046,0.00342179238919709,0,20.0270653167528,19.97611,2.34314376418063,35.9478557302799,0.845872431763463,2.35305392930839,1.49727133241717,-4.09781309415544,15.4952166028697,0.738880850207592,12.1362843589218,-0.0792460340412319,0.131315390009737,-0.00226799229063253,423.997937470673,423.999472727273,-0.00019028968405085,64.8484185390441,0.0929209318402595,9.38331662058818,9.41012775757576,-0.00022086036282554,98.1396175459096,1,0,1,0,48563,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622148.2,420.012,420.0054,9.41909,9.383455,416.5665,9.355603,500.0914,89.70412,0.09993026,20.04427,19.97611,999.9,0,0,9997.312,0,0.772297,0.00634766299999999,424.0057,423.984,0.03563528,420.0054,9.383455,0.8449313,0.8417344,4.485432,4.4313,0,0,0,0,2.18177,0,-4.22038,-0.56077,32.9622,37.9874,35.7246,36.337,33.8874,0,0,0,1679622183.8,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.03987731125,0.169741865853659,0.0426216165782129,0,0.01881644525,0.15175011478424,0.0167406990388365,0,0,2,"0/2",2.97965,2.72801,0.0848957,0.0858737,0.0539372,0.0543151,27417.4,27069.1,30489.8,29858.9,39815.6,37188.4,46630,44396.6,1.8739,1.8196,-0.0209697,0,20.3157,999.9,51.6,30.8,25.6565,63.4601,18.6498,1,-0.0174085,3.32039,20.1927,5.23721,11.9724,4.9723,3.2905,9999,9999,9999,999.9,4.97291,1.87711,1.87515,1.87802,1.87469,1.87834,1.87539,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0634,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.5,3.5,1.08521,2.57324,1.39893,2.34497,1.44897,2.3584,36.4343,24.07,18,490.129,427.853,16.7452,26.6537,29.9997,26.5086,26.5795,21.7701,58.8409,6.10703,16.7564,420,9.36546,100.781,102.094,5
32,1679622156,1645.40000009537,2023-03-23 20:42:36,20:42:36,5,"albert","sch_sco32_t4_ch5",1679622153.5,7.71019861707049e-05,0.0771019861707049,-0.00184448347438523,419.97322222274,409.360239611457,36.7629873164655,37.7160963568032,0.004544257609677,4.21933968412854,0.0045415403674968,0.00283870672191673,0,20.0328324904067,19.9680555555556,2.3419751030282,35.8782223646372,0.844381833563848,2.35346619178129,1.49759326946435,-3.40019759012809,17.9804801559441,0.856849538638576,15.4371321044546,0.13685734579801,0.100982153655715,-0.00184448347438523,424.027903376825,423.995533333333,0.00689006330525323,64.8484185390441,0.0771019861707049,9.37522573284152,9.39691448484848,-0.00010589529535063,98.1396175459096,1,0,1,0,48758,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622153.5,419.973222222222,420.022333333333,9.40229222222222,9.37488777777778,416.528111111111,9.33901333333333,500.082333333333,89.7061333333333,0.0998218111111111,20.0471,19.9680555555556,999.9,0,0,10005.1388888889,0,0.772297,-0.04901122,423.959444444445,423.997222222222,0.0274039333333333,420.022333333333,9.37488777777778,0.843443333333333,0.840984888888889,4.46026,4.41857777777778,0,0,0,0,2.00051111111111,0,-5.38686666666667,-0.578155555555556,33.0276666666667,38.0553333333333,35.7497777777778,36.4927777777778,33.9301111111111,0,0,0,1679622188.6,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0457086231707317,0.184720218815331,0.0446902609716165,0,0.0241574043902439,0.0969771593728223,0.0143373986024128,1,1,2,"1/2",2.97967,2.72838,0.0849031,0.0858735,0.053881,0.0542803,27418.2,27069.8,30490.9,29859.6,39819.5,37190.6,46631.8,44397.6,1.87395,1.8193,-0.0207312,0,20.3149,999.9,51.5,30.8,25.6092,62.8101,18.8341,1,-0.017782,3.30481,20.1937,5.24035,11.9731,4.97335,3.291,9999,9999,9999,999.9,4.97291,1.87708,1.87515,1.87803,1.87469,1.87834,1.87539,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0632,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.6,3.6,1.08521,2.56226,1.39893,2.34497,1.44897,2.45605,36.4107,24.0787,18,490.137,427.657,16.7632,26.648,29.9998,26.5058,26.5773,21.7683,58.8409,5.68887,16.7776,420,9.36683,100.785,102.096,5
33,1679622161,1650.40000009537,2023-03-23 20:42:41,20:42:41,5,"albert","sch_sco32_t4_ch5",1679622158.2,6.81744819334007e-05,0.0681744819334007,0.381203022866613,419.986199892212,258.699036525244,23.2329159421534,37.7175895589703,0.00401292283551566,4.21627010259554,0.00401080216715943,0.00250694179015938,0,20.036645746911,19.97358,2.34277661831365,35.8293750516447,0.843345506476707,2.35378235110466,1.49943111183694,-3.00649465326297,17.2049087449364,0.820519349952228,15.0189334416257,0.0112939164429372,0.0886948608591803,0.381203022866613,423.973960188209,423.932503030303,-0.0134041202626016,64.8484185390441,0.0681744819334007,9.36670414014651,9.38579612121212,-8.15745022702774e-05,98.1396175459096,1,0,1,0,48474,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622158.2,419.9862,419.9995,9.390671,9.366599,416.5412,9.327535,500.0452,89.7066,0.10013548,20.04927,19.97358,999.9,0,0,9995.37,0,0.772297,-0.01289367,423.9676,423.9705,0.02407092,419.9995,9.366599,0.8424051,0.8402458,4.44267,4.406022,0,0,0,0,1.97295,0,-4.93443,-0.63371,32.9809,38.1998,35.856,36.6248,33.9872,0,0,0,1679622194,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0279548475609756,0.18114187108014,0.0483845363673168,0,0.0292380680487805,-0.0147652724738675,0.00857119023052003,1,1,2,"1/2",2.97958,2.72859,0.0848926,0.0858822,0.053833,0.054234,27419.2,27069.6,30491.6,29859.6,39822.5,37192.2,46632.9,44397.3,1.87398,1.8195,-0.0203103,0,20.3134,999.9,51.5,30.8,25.6066,63.4501,19.1867,1,-0.0182978,3.27802,20.1943,5.2408,11.9718,4.97345,3.291,9999,9999,9999,999.9,4.97291,1.87702,1.87515,1.87802,1.87469,1.87836,1.87539,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0631,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.7,3.7,1.08521,2.56348,1.39893,2.34497,1.44897,2.48657,36.4107,24.0787,18,490.128,427.76,16.7824,26.6418,29.9998,26.5024,26.5751,21.7669,58.8409,4.86308,16.7975,420,9.36683,100.788,102.096,5
34,1679622166,1655.40000009537,2023-03-23 20:42:46,20:42:46,5,"albert","sch_sco32_t4_ch5",1679622163.5,6.68286351780402e-05,0.0668286351780402,0.0994121079677073,419.994777749698,368.714359768587,33.1126615071687,37.7179367766764,0.00392577087536234,4.21670913020395,0.00392374150541495,0.00245252067992952,0,20.0368595278379,19.9879444444444,2.34486181215588,35.7912274042028,0.842445681745084,2.35377700862575,1.5024161304108,-2.94714281135157,13.9328780445955,0.6644524722615,11.6501877055054,-0.0198637257085377,0.0820591784996428,0.0994121079677073,423.961613913341,423.946406060606,-0.00257417959688109,64.8484185390441,0.0668286351780402,9.35881114751743,9.37736333333333,-5.75371898327424e-05,98.1396175459096,1,0,1,0,48518,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622163.5,419.994777777778,419.998777777778,9.38075666666667,9.35848666666667,416.549777777778,9.31774555555556,500.074,89.7056888888889,0.100039122222222,20.0492333333333,19.9879444444444,999.9,0,0,9996.86111111111,0,0.772297,-0.00408935333333333,423.972111111111,423.966555555556,0.0222711555555556,419.998777777778,9.35848666666667,0.841507222222222,0.839509222222222,4.42743888888889,4.39350444444444,0,0,0,0,1.94575555555556,0,-4.56757777777778,-0.675288888888889,33.1663333333333,38.3677777777778,35.9232222222222,36.7497777777778,34.0275555555556,0,0,0,1679622198.8,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.01657790325,0.00068673512195125,0.0452543824463448,1,0.02851252,-0.0600220998123828,0.00631260760451653,1,2,2,"2/2",2.97975,2.72819,0.0848925,0.085881,0.0537985,0.0542132,27419.5,27069.4,30491.9,29859.4,39824.2,37192.6,46633.2,44396.8,1.874,1.81968,-0.0196248,0,20.3134,999.9,51.5,30.8,25.6061,63.5501,18.9864,1,-0.0184578,3.28252,20.1941,5.24065,11.9716,4.9735,3.291,9999,9999,9999,999.9,4.97293,1.87707,1.87515,1.878,1.8747,1.87835,1.87541,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.063,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.8,3.8,1.08521,2.57446,1.39893,2.34497,1.44897,2.42676,36.4107,24.07,18,490.122,427.848,16.8029,26.6362,29.9998,26.4996,26.5728,21.7648,58.8409,4.44572,16.8101,420,9.36683,100.788,102.095,5
35,1679622171,1660.40000009537,2023-03-23 20:42:51,20:42:51,5,"albert","sch_sco32_t4_ch5",1679622168.2,5.53420676110044e-05,0.0553420676110044,0.0995520194712286,419.977999971853,360.302682929381,32.3572915225266,37.7164845613998,0.00324925205192252,4.21721861695648,0.00324786188334645,0.00203003852563278,0,20.0408242059867,19.98828,2.34491054202593,35.7601671883796,0.841810295847357,2.35404463131511,1.50310024617857,-2.44058518164529,14.2758521499572,0.680734068547211,12.5160010368591,0.11770268345477,0.0691370995122069,0.0995520194712286,424.013537100149,423.976751515151,0.00193944260994918,64.8484185390441,0.0553420676110044,9.35500785783478,9.37032309090909,-4.0985467088237e-05,98.1396175459096,1,0,1,0,48463,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622168.2,419.978,420.0182,9.373668,9.354905,416.5329,9.310744,500.0798,89.70601,0.09984784,20.05107,19.98828,999.9,0,0,9998.438,0,0.772297,-0.04038696,423.9522,423.9846,0.01876381,420.0182,9.354905,0.8408744,0.839191,4.4167,4.388096,0,0,0,0,2.14413,0,-4.59512,-0.67953,33.0872,38.4748,36.0124,36.8312,34.0434,0,0,0,1679622203.6,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.027523799,0.0138040050281426,0.048818676162949,1,0.02320153,-0.033887581238274,0.00334535721943113,1,2,2,"2/2",2.97971,2.72829,0.0848985,0.0858744,0.0537688,0.0541973,27419.3,27069.8,30491.9,29859.6,39825.5,37193.6,46633.2,44397.3,1.87388,1.81982,-0.0199378,0,20.3134,999.9,51.4,30.8,25.5596,63.6201,18.6538,1,-0.0190091,3.2983,20.1937,5.24095,11.9718,4.97335,3.291,9999,9999,9999,999.9,4.97292,1.87708,1.87515,1.87799,1.87469,1.87836,1.87541,1.87653,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0629,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,3.9,3.9,1.08521,2.57446,1.39893,2.34619,1.44897,2.35718,36.4107,24.07,18,490.034,427.921,16.8158,26.6306,29.9998,26.4968,26.5706,21.7674,58.8409,4.03893,16.8175,420,9.36683,100.788,102.096,5
36,1679622176,1665.40000009537,2023-03-23 20:42:56,20:42:56,5,"albert","sch_sco32_t4_ch5",1679622173.5,4.93598657169003e-05,0.0493598657169003,0.247501935111437,419.959666596902,273.769617233073,24.5863159609463,37.7151458885765,0.00289715471429861,4.22249122799914,0.00289605083047956,0.00181013091116566,0,20.0422059517821,19.9868,2.34469562092873,35.7334547458004,0.84119518494352,2.35408300408564,1.50350043598521,-2.1767700781153,14.6905581851462,0.699629956658371,13.2134180636893,0.134356827294056,0.0596099294680636,0.247501935111437,423.974822085813,423.911545454545,-0.00108316387867758,64.8484185390441,0.0493598657169003,9.35077674711518,9.36446593939394,-4.05964735458486e-05,98.1396175459096,1,0,1,0,48530,0,0,0,0,1.37,0.5,"0: Broadleaf",2,TRUE,1679622173.5,419.959666666667,420.003333333333,9.36674222222222,9.35056444444445,416.514555555556,9.30390333333333,500.072777777778,89.7067444444445,0.0998462555555556,20.0513333333333,19.9868,999.9,0,0,10015.05,0,0.772297,-0.0439419322222222,423.930333333333,423.967666666667,0.0161765444444444,420.003333333333,9.35056444444445,0.840259777777778,0.838808888888889,4.40626555555556,4.38159111111111,0,0,0,0,1.99481111111111,0,-4.50594444444444,-0.672766666666667,33.1245555555556,38.6317777777778,36.09,36.979,34.104,0,0,0,1679622209,0,1679621939,20:38:59,1679621938.5,1679621939,3,0.124,-0.011,3.446,0.062,420,9,0.25,0.07,-0.0232127109756098,-0.143804820627178,0.0457515269636199,0,0.020749156097561,-0.0314250878048781,0.00316567479132238,1,1,2,"1/2",2.97968,2.72838,0.0848963,0.0858829,0.053744,0.0541821,27419.5,27069.8,30492,29859.8,39826.6,37194.5,46633.3,44397.6,1.87442,1.81963,-0.0191964,0,20.3134,999.9,51.4,30.8,25.5549,63.3301,18.9183,1,-0.0190625,3.2948,20.1933,5.24005,11.9722,4.97355,3.291,9999,9999,9999,999.9,4.9729,1.87707,1.87515,1.87796,1.87469,1.87836,1.87538,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.445,0.0628,1.97874873003211,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0105251696744821,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,4,4,1.08521,2.56104,1.39893,2.34619,1.44897,2.46216,36.4107,24.0787,18,490.312,427.785,16.8223,26.6244,29.9998,26.4934,26.5683,21.7658,58.8409,3.62326,16.8281,420,9.36683,100.789,102.096,5
37,1679622670.6,2160,2023-03-23 20:51:10,20:51:10,5,"albert","sch_sco31_t4_ch5",1679622667.6,0.00104534841030472,1.04534841030472,-1.12604790276326,420.262182261174,437.870527902722,39.3241066512711,37.7427431708897,0.0620213422146785,3.96832065372196,0.0614878214717401,0.0384774404339516,0,20.0911224320243,19.9971454545455,2.34619831780594,35.4195585735754,0.846527534201808,2.39000023798534,1.49967078360413,-46.0998648944384,63.9758704620655,3.24620269778834,21.1222082654155,-1.09672612219415,1.04357163030414,-1.12604790276326,423.813846851667,424.249539393939,-0.0003598809126018,64.6034315437445,1.04534841030472,9.031240548795,9.42669690909091,3.1231125787979e-06,99.4466498688848,1,0,1,0,48566,0,0,0,0,1.91,0.5,"0: Broadleaf",2,TRUE,1679622667.6,420.262181818182,420.010818181818,9.42601090909091,9.03120363636364,416.778545454545,9.35510272727273,500.100636363636,89.7074727272727,0.100139672727273,20.2961818181818,19.9971454545455,999.9,0,0,9996.81909090909,0,0.772297,0.251281636363636,424.261181818182,423.838545454545,0.394806818181818,420.010818181818,9.03120363636364,0.845583818181818,0.810166545454545,4.49646363636364,3.88669090909091,0,0,0,0,2.05065454545454,0,-0.748636363636364,-1.13158181818182,33.96,39.6872727272727,36.7326363636364,38.4143636363636,34.7384545454546,0,0,0,1679622703.4,0,1679622431.1,20:47:11,1679622431.1,1679622427.6,4,0.037,0.007,3.483,0.07,420,9,0.26,0.11,0.22713465,0.0159289305816133,0.0399895596640861,1,0.39572765,-0.00766273170731808,0.0009593220405578,1,2,2,"2/2",2.98009,2.72826,0.0849699,0.0859122,0.0540053,0.0527909,27427.5,27071.7,30502.4,29861.8,39828.8,37252.6,46648.6,44401.1,1.87652,1.82092,-0.0139624,0,20.2274,999.9,50.6,30.9,25.3029,63.2965,18.5377,1,-0.0338542,3.04637,20.1961,5.2393,11.9689,4.973,3.291,9999,9999,9999,999.9,4.97289,1.87699,1.87509,1.87791,1.87465,1.87826,1.87531,1.8765,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.483,0.0709,2.01626614791607,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0030954113116979,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,4,4,1.08521,2.56592,1.39893,2.34619,1.44897,2.46216,36.4814,24.0787,18,490.402,427.515,17.2197,26.4155,29.9998,26.3407,26.4284,21.7572,59.9621,0,17.2196,420,9.07848,100.822,102.104,5
38,1679622675.6,2165,2023-03-23 20:51:15,20:51:15,5,"albert","sch_sco31_t4_ch5",1679622673.1,0.00104119483227094,1.04119483227094,-0.974466029283158,420.257333717483,434.080849382729,38.9836768860098,37.7422227447157,0.061763824451298,3.96682322699126,0.061234506674383,0.0383187454973586,0,20.0884927954491,19.9987888888889,2.3464371074175,35.4279426514405,0.84655159045405,2.38950254261978,1.49988551696345,-45.9166921031486,62.8794083317135,3.19174322284383,20.1544594514087,-1.09902062192631,1.04242313740016,-0.974466029283158,423.848936567568,424.228084848485,-0.00074900295888157,64.6034315437445,1.04119483227094,9.03194391386345,9.42588448484848,-5.50332930265142e-07,99.4466498688848,1,0,1,0,48491,0,0,0,0,1.91,0.5,"0: Broadleaf",2,TRUE,1679622673.1,420.257333333333,420.004888888889,9.4263,9.03189888888889,416.774333333333,9.35538666666667,500.064555555556,89.7075,0.0999101666666667,20.2928111111111,19.9987888888889,999.9,0,0,9991.67222222222,0,0.772297,0.252275222222222,424.256666666667,423.833,0.394400222222222,420.004888888889,9.03189888888889,0.845609888888889,0.810229111111111,4.49690666666667,3.88778666666667,0,0,0,0,1.9154,0,-0.922211111111111,-1.05257777777778,33.8541111111111,39.4927777777778,36.6385555555555,38.215,34.6663333333333,0,0,0,1679622708.2,0,1679622431.1,20:47:11,1679622431.1,1679622427.6,4,0.037,0.007,3.483,0.07,420,9,0.26,0.11,0.2311149,0.0212766078799247,0.0406605285546069,1,0.3953268,-0.00820435272045048,0.00096726731568889,1,2,2,"2/2",2.97982,2.72836,0.0849652,0.0858947,0.0540039,0.0527931,27427.7,27072.7,30502.3,29862.3,39829.2,37253.2,46649,44401.9,1.87623,1.82108,-0.0137985,0,20.2296,999.9,50.6,30.9,25.3016,63.3965,18.7821,1,-0.0341743,3.04725,20.1961,5.23915,11.9686,4.973,3.291,9999,9999,9999,999.9,4.9729,1.87699,1.87509,1.87791,1.87465,1.87827,1.87532,1.87649,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.483,0.0709,2.01626614791607,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0030954113116979,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,4.1,4.1,1.08521,2.57202,1.39893,2.34497,1.44897,2.46094,36.4814,24.07,18,490.222,427.593,17.2199,26.4124,29.9999,26.3385,26.4268,21.76,59.9621,0,17.2206,420,9.07848,100.823,102.106,5
39,1679622680.6,2170,2023-03-23 20:51:20,20:51:20,5,"albert","sch_sco31_t4_ch5",1679622677.8,0.00104037625151184,1.04037625151185,-1.03176580305521,420.212400405053,435.532007701821,39.1142566095677,37.7384333856318,0.0617196565944027,3.97263581470967,0.0611918583276628,0.038291955656052,0,20.0880065081748,19.99739,2.34623384870381,35.42659225406,0.84647062335325,2.38936507717939,1.49976322535056,-45.8805926916725,63.0717308041342,3.19678304958303,20.3879211620447,-1.05713070185657,1.04039631863132,-1.03176580305521,423.81948097207,424.216503030303,0.00014184152380293,64.6034315437445,1.04037625151185,9.03160464706162,9.42525472727272,-3.61051862948567e-07,99.4466498688848,1,0,1,0,48596,0,0,0,0,1.91,0.5,"0: Broadleaf",2,TRUE,1679622677.8,420.2124,419.9756,9.425337,9.031682,416.7294,9.354435,500.0387,89.70819,0.09980555,20.29188,19.99739,999.9,0,0,10011.567,0,0.772297,0.2369352,424.2107,423.8034,0.3936546,419.9756,9.031682,0.8455298,0.8102158,4.495551,3.887552,0,0,0,0,2.0323,0,-1.13081,-1.02294,33.7435,39.3621,36.5811,38.0746,34.5935,0,0,0,1679622713.6,0,1679622431.1,20:47:11,1679622431.1,1679622427.6,4,0.037,0.007,3.483,0.07,420,9,0.26,0.11,0.231412463414634,0.162364222996516,0.0439103739601684,0,0.394549317073171,-0.00513077351916369,0.0006895106585435,1,1,2,"1/2",2.97978,2.72829,0.0849643,0.0859082,0.0540031,0.0527922,27428,27072.3,30502.7,29862.3,39829.4,37253.2,46649.2,44401.9,1.87655,1.8209,-0.0141636,0,20.2304,999.9,50.6,30.9,25.3013,63.4065,19.1707,1,-0.0342175,3.04589,20.1962,5.2396,11.9692,4.9733,3.291,9999,9999,9999,999.9,4.97291,1.87698,1.8751,1.8779,1.87464,1.87826,1.87531,1.87651,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.483,0.0709,2.01626614791607,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0030954113116979,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,4.2,4.2,1.08521,2.5769,1.39893,2.34497,1.44897,2.39624,36.4814,24.07,18,490.384,427.476,17.2207,26.4096,29.9999,26.3362,26.4251,21.7574,59.9621,0,17.2225,420,9.07848,100.823,102.106,5
40,1679622685.6,2175,2023-03-23 20:51:25,20:51:25,5,"albert","sch_sco31_t4_ch5",1679622683.1,0.00103466783284863,1.03466783284863,-0.980506717834977,420.199222607685,434.342740778151,39.0073287431269,37.7371317050198,0.06135749415449,3.96756760707392,0.060835183324676,0.0380685463601259,0,20.0889986757778,20.0004222222222,2.34667445046033,35.4235153358102,0.84640338014506,2.3893827931002,1.50027107031528,-45.6288514286247,62.3683422868477,3.16522098458051,19.9047118428035,-0.991181318257607,1.03720996479364,-0.980506717834977,423.823563777957,424.201521212121,-9.61442488301131e-06,64.6034315437445,1.03466783284863,9.03225001075799,9.42374084848484,-4.11218726516769e-06,99.4466498688848,1,0,1,0,48613,0,0,0,0,1.91,0.5,"0: Broadleaf",2,TRUE,1679622683.1,420.199222222222,419.987111111111,9.42461777777778,9.03219555555555,416.715888888889,9.35372555555555,500.073666666667,89.7075222222222,0.100192011111111,20.292,20.0004222222222,999.9,0,0,9994.22666666667,0,0.772297,0.211998666666667,424.197,423.815222222222,0.392421666666667,419.987111111111,9.03219555555555,0.845459,0.810255777777778,4.49435666666667,3.88825666666667,0,0,0,0,2.09194444444444,0,-1.3069,-0.957888888888889,33.7496666666667,39.2218888888889,36.5483333333333,37.9095555555555,34.4926666666667,0,0,0,1679622718.4,0,1679622431.1,20:47:11,1679622431.1,1679622427.6,4,0.037,0.007,3.483,0.07,420,9,0.26,0.11,0.237320926829268,-0.0941133658536581,0.0345593888809382,1,0.393952292682927,-0.00749657142857194,0.00091754657604655,1,2,2,"2/2",2.98005,2.72822,0.0849655,0.0859137,0.0539958,0.0527965,27428.8,27071.9,30503.6,29862,39830.7,37252.7,46650.4,44401.5,1.87647,1.82098,-0.013724,0,20.2304,999.9,50.6,30.9,25.3048,62.9965,18.8782,1,-0.034779,3.04061,20.1963,5.23915,11.9685,4.97295,3.291,9999,9999,9999,999.9,4.9729,1.87701,1.87514,1.8779,1.87468,1.87834,1.87533,1.87652,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.483,0.0709,2.01626614791607,0.00418772444320686,-1.79435031780537e-06,4.61194159527604e-10,-0.0030954113116979,0.00306582056796209,0.00053902517095494,-2.25959559875755e-06,0,2131,1,24,4.2,4.3,1.08521,2.57446,1.39893,2.34497,1.44897,2.36206,36.4814,24.07,18,490.328,427.504,17.222,26.4068,29.9999,26.334,26.423,21.7577,59.9621,0,17.2225,420,9.07848,100.826,102.105,5
