"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","αVc","Edyn","Hr","Hs","dHs.dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2.MN","ΔCO2.SLP","ΔCO2.SD","ΔCO2.OK","ΔH2O.MN","ΔH2O.SLP","ΔH2O.SD","ΔH2O.OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA.","chamber"
21,1678483876.5,311,"20230310 15:31:16","15:31:16",5,"pas_smi15_t4_ch3","gibson",1678483873.7,0.00155807228947345,1.55807228947345,-2.14048977799499,420.428701007342,463.454251269297,41.7699270056318,37.892145997265,0.054353831762101,3.86243207575462,0.0539324488458758,0.0337453676156409,0,33.8593270844489,33.87612,5.30620033383968,52.2769626371954,2.81985834526635,5.39407456557166,2.48634198857333,-68.7109879657792,61.3262408254318,3.67291705699599,-3.71183008335145,-2.14048977799499,1.55807228947345,-2.11932195713172,433.059404172044,434.012545454545,-0.000122623691300072,67.0996269493433,1.556733293823,30.6297959667696,31.2867878787879,6.58313800942445e-06,115.199567111425,12,2,1,0,46324,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483873.7,420.4287,419.7815,31.28747,30.62986,420.0344,30.89966,500.3462,90.02742,0.09998069,34.17063,33.87612,999.9,0,0,9999.689,0,0.222567,0.6470246,434.0077,433.0456,0.6576172,419.7815,30.62986,2.816731,2.757526,22.98245,22.63201,0,0,0,0,5.66,0,-15.37,-2.32,37.562,42.5124,40.125,41.375,38.812,0,0,0,1678483885.5,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.608464,0.23673791369606,0.0446560204194239,0,0.6493517,0.0606800825515922,0.00603058076473569,1,1,2,"1/2",2.84434,2.71019,0.0905508,0.0904483,0.122341,0.120123,25613.1,22205,25208.7,23781.7,37784.6,34633.5,45614.2,42424.2,1.7397,1.83417,0.271916,0,29.5475,999.9,53.467,33.415,30.7117,54.3407,44.4231,1,0.147182,-6.66667,20.1252,5.23526,11.992,4.95745,3.30398,9999,9999,9999,999.9,1.86865,1.86447,1.87195,1.86295,1.86233,1.8687,1.85883,1.86515,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.7,2870.7,1.05835,2.37549,1.44775,2.2998,1.44409,2.5061,40.2982,24.14,18,414.93,458.002,43.1247,29.2758,29.9999,29.2039,29.1838,21.2479,0,100,146.192,419.819,39.0868,96.5092,99.7411,NA,3
22,1678483881.5,316,"20230310 15:31:21","15:31:21",5,"pas_smi15_t4_ch3","gibson",1678483879,0.00156630033416715,1.56630033416715,-2.17043396378654,420.463889913483,464.854178788313,41.8962352476,37.8954408689058,0.0535921795042844,3.85591449897015,0.0531817885770166,0.0332752277086027,0,34.017659758388,34.0368222222222,5.3539941472426,51.8134957332925,2.81993832702433,5.44247842596806,2.53405582021827,-69.0738447367715,61.1698632705849,3.67550471002505,-4.22847675616153,-2.17043396378654,1.56630033416715,-2.08502349484248,433.065777556998,434.007527272727,-0.000990108659362877,67.0996269493433,1.56630885305694,30.6276075330864,31.2886090909091,4.33287627824506e-06,115.199567111425,12,2,1,0,46289,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483879,420.463888888889,419.805222222222,31.2882555555556,30.6272222222222,420.069777777778,30.9004333333333,500.383222222222,90.0277444444445,0.0999497,34.3310777777778,34.0368222222222,999.9,0,0,9976.38888888889,0,0.227049444444444,0.658752444444444,434.044666666667,433.069,0.661022777777778,419.805222222222,30.6272222222222,2.81681111111111,2.7573,22.9829222222222,22.6306666666667,0,0,0,0,-0.377777777777778,0,-13.7888888888889,-2.61111111111111,37.562,42.5,40.125,41.3887777777778,38.812,0,0,0,1678483890.9,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.630666375,0.3576802739212,0.050726023552358,0,0.653656175,0.057472559099437,0.00569205080303883,1,1,2,"1/2",2.84492,2.71005,0.0905488,0.0904664,0.122349,0.120113,25613.4,22204.6,25209,23781.8,37784.5,34633.9,45614.5,42424.2,1.73965,1.83442,0.27556,0,29.651,999.9,53.467,33.415,30.7099,54.6807,43.4896,1,0.147015,-6.66667,20.1253,5.23541,11.992,4.9573,3.30395,9999,9999,9999,999.9,1.86863,1.86445,1.87194,1.86292,1.86232,1.86868,1.85883,1.86516,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.8,2870.7,1.05957,2.41333,1.44775,2.2998,1.44409,2.27417,40.2982,24.1313,18,414.877,458.135,43.262,29.2739,30,29.2002,29.1807,21.2472,0,100,146.957,419.819,39.0868,96.51,99.7412,NA,3
23,1678483886.5,321,"20230310 15:31:26","15:31:26",5,"pas_smi15_t4_ch3","gibson",1678483883.7,0.0015848354479857,1.5848354479857,-2.18995713954157,420.483201026805,465.444098295174,41.9490333256296,37.8968470700314,0.0532976725899562,3.8624318933861,0.0528924406142063,0.0330939268517785,0,34.1576629659574,34.18243,5.39762159084,51.4079091249342,2.82023380534263,5.48599204548225,2.57738778549737,-69.8912432561693,60.7681777021804,3.65035024190901,-5.47271531207995,-2.18995713954157,1.5848354479857,-2.69595669909236,433.087431133056,434.130757575757,0.0356705123299043,67.0996269493433,1.58428628406546,30.6228636745656,31.2913606060606,1.99401633598341e-05,115.199567111425,12,2,1,0,46496,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483883.7,420.4832,419.8194,31.29181,30.62292,420.089,30.904,500.3558,90.027,0.09989919,34.47426,34.18243,999.9,0,0,9999.735,0,0.2296616,0.6637909,434.0662,433.0816,0.6689003,419.8194,30.62292,2.817107,2.756889,22.98467,22.62821,0,0,0,0,0.14,0,-12.84,-2.98,37.562,42.5,40.125,41.375,38.8435,0,0,0,1678483895.7,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.643694325,0.102409474671668,0.0512321846822813,0,0.65911455,0.0596491181988727,0.00595381397488198,1,1,2,"1/2",2.84446,2.71024,0.0905767,0.0904556,0.122357,0.120102,25613.1,22205.4,25209.5,23782.3,37784.4,34635,45614.8,42425.1,1.73983,1.83428,0.277497,0,29.7547,999.9,53.467,33.425,30.7288,53.7607,43.8982,1,0.146972,-6.66667,20.1254,5.23556,11.992,4.95735,3.304,9999,9999,9999,999.9,1.86864,1.86446,1.87194,1.86292,1.86233,1.86871,1.85883,1.86514,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2870.9,2870.8,1.05957,2.3877,1.44775,2.2998,1.44409,2.45972,40.2728,24.14,18,414.954,458.015,43.3974,29.2754,29.9999,29.1971,29.1776,21.2494,0,100,147.614,419.819,39.0868,96.5111,99.7434,NA,3
24,1678483891.5,326,"20230310 15:31:31","15:31:31",5,"pas_smi15_t4_ch3","gibson",1678483889,0.00159591060369128,1.59591060369128,-2.35007323974423,420.56222332581,470.59479975136,42.4137333036619,37.9044009563229,0.0527534115143906,3.86046724186864,0.0523561798359544,0.0327580525628472,0,34.3138655060091,34.3286111111111,5.44173143371006,50.9599641068109,2.82039221636771,5.5345255158662,2.62133921734236,-70.3796576227855,63.309467619185,3.81060305057792,-3.25958695302259,-2.35007323974423,1.59591060369128,-2.36035812728757,433.093658465992,434.149581818182,0.00103799797295274,67.0996269493433,1.5961043141385,30.6198644107641,31.2934272727273,6.42904173929504e-06,115.199567111425,12,2,1,0,46457,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678483889,420.562222222222,419.830777777778,31.2932111111111,30.6196777777778,420.167777777778,30.9054111111111,500.378111111111,90.0278333333333,0.1000927,34.6328,34.3286111111111,999.9,0,0,9992.62777777778,0,0.222567,0.731269111111111,434.148111111111,433.092,0.673536666666667,419.830777777778,30.6196777777778,2.81726222222222,2.75662444444444,22.9855777777778,22.6266111111111,0,0,0,0,2,0,-14.5555555555556,-3.32222222222222,37.562,42.5,40.125,41.375,38.861,0,0,0,1678483900.5,0,0,"--:--:--",1678311632,1678311637,0,0.412,0.049,0.78,0.502,420,30,0.45,0.21,0.6722779,0.344839249530956,0.0637147658740892,0,0.664249525,0.065105527204501,0.00644037313355173,1,1,2,"1/2",2.84488,2.71032,0.0905799,0.0904623,0.122361,0.120097,25613,22205.2,25209.4,23782.3,37784.2,34635.2,45614.8,42425,1.74005,1.83415,0.28044,0,29.8592,999.9,53.443,33.415,30.6936,54.0707,43.9503,1,0.146811,-6.66667,20.1256,5.23571,11.992,4.95735,3.30398,9999,9999,9999,999.9,1.86863,1.86447,1.87194,1.86292,1.86231,1.86871,1.85883,1.86513,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.394,0.3878,0.194837266885601,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.387814043947855,0,0,0,1,1476,2,27,2871,2870.9,1.05957,2.41089,1.44775,2.2998,1.44409,2.25586,40.2728,24.1225,18,415.06,457.912,43.5316,29.2764,29.9999,29.194,29.1744,21.2485,0,100,148.166,419.819,39.0868,96.511,99.7432,NA,3
25,1678485429.6,1864.09999990463,"20230310 15:57:09","15:57:09",5,"pas_smi13_t3_ch3","gibson",1678485426.85,-0.001138117121745,-1.138117121745,-0.119129407972068,419.931300054759,404.391519117786,36.4248088856785,37.824525556269,-0.0601150070990474,3.86154963463623,-0.0606398256691313,-0.0378523588929901,0,28.6245794878399,28.10307,3.81770130992458,56.2256572137638,2.18348250127002,3.8834272634087,1.63421880865456,50.1909650689546,61.0707364758002,3.45591387265304,114.717615417408,-0.119129407972068,-1.138117121745,-1.6389880064433,430.312832911375,430.574654545455,0.0976542824851294,67.164876325789,0.772270093523215,24.7313780372945,24.4104715151515,0.0773477033964818,116.998684453558,13,3,1,0,47414,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485426.85,419.9313,419.6711,24.24122,24.72519,419.1564,23.84356,500.2274,89.97331,0.09981756,28.39642,28.10307,999.9,0,0,10002.55,0,0.2336958,0.2598204,430.3635,430.3107,-0.4839912,419.6711,24.72519,2.181061,2.224608,18.82375,19.14048,0,0,0,0,3.77,0,-16.25,-2.41,37.625,42.3246,40.125,41.25,38.625,0,0,0,1678485438.9,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.1135504975,1.40149478611632,0.166760902141592,0,0.0744979775,-5.22733142476548,0.517178278635017,0,0,2,"0/2",2.84295,2.71049,0.0903533,0.0903594,0.102611,0.104273,25604.8,22212.7,25196.9,23789.2,38627.9,35268.5,45594.9,42437.7,1.73892,1.82717,0.0335798,0,27.5632,999.9,53.223,32.972,29.8385,54.1789,43.7139,1,0.145483,3.17609,20.2078,5.23406,11.992,4.95565,3.304,9999,9999,9999,999.9,1.86847,1.86425,1.87177,1.86264,1.86204,1.8685,1.85867,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4068,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22,21.7,1.05713,2.39746,1.44775,2.2998,1.44409,2.4292,39.118,24.3414,18,413.515,452.638,29.0685,29.482,30.001,29.0568,29.059,21.2027,27.7747,99.2076,28.8438,419.8,25.3582,96.4667,99.7727,NA,3
26,1678485434.6,1869.09999990463,"20230310 15:57:14","15:57:14",5,"pas_smi13_t3_ch3","gibson",1678485432.1,-0.00113568279114484,-1.13568279114484,-0.61695072133898,420.180555839332,392.168269538907,35.3235598170363,37.8466952861766,-0.0611228126549896,3.86446588320397,-0.061665047928752,-0.0384915390507424,0,28.6214980587796,28.1133333333333,3.81998435155302,57.089403743561,2.2167122040631,3.88287853560412,1.60327214748992,50.0836110894874,58.4720828702049,3.30649133977817,111.86218529947,-0.61695072133898,-1.13568279114484,-1.36686714751093,430.496908448339,430.869012121212,0.0495724833605765,67.164876325789,0.512745143920511,25.0666677930288,24.7343218181818,0.065560924321742,116.998684453558,13,3,1,0,47333,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485432.1,420.180555555555,419.703777777778,24.6103222222222,25.0930222222222,419.405666666667,24.1960444444444,500.281444444444,89.9724666666667,0.0999909,28.3939888888889,28.1133333333333,999.9,0,0,10013.0644444444,0,0.222567,0.476732,430.782333333333,430.506777777778,-0.482714777777778,419.703777777778,25.0930222222222,2.21425222222222,2.25768222222222,19.0657222222222,19.3775111111111,0,0,0,0,-4.11111111111111,0,-11.1888888888889,-3.24444444444444,37.611,42.312,40.125,41.25,38.625,0,0,0,1678485443.7,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.2585372575,1.10825986829268,0.133960461733826,0,-0.2505971475,-2.78699912082552,0.302496561415924,0,0,2,"0/2",2.84258,2.71045,0.0903739,0.0903607,0.10353,0.105276,25603.3,22212.4,25195.9,23788.8,38586.7,35228.3,45593.5,42436.8,1.73895,1.82765,0.0337064,0,27.5507,999.9,53.272,32.972,29.8637,54.5189,44.8558,1,0.146763,3.6154,20.1986,5.23376,11.992,4.95585,3.30398,9999,9999,9999,999.9,1.86846,1.86425,1.87177,1.86265,1.86204,1.86847,1.85867,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4214,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22,21.8,1.05713,2.40112,1.44775,2.2998,1.44409,2.40356,39.118,24.3327,18,413.531,452.948,28.465,29.4769,30.0012,29.0571,29.0609,21.2081,27.1885,99.5959,28.236,419.8,25.5967,96.4635,99.7708,NA,3
27,1678485439.6,1874.09999990463,"20230310 15:57:19","15:57:19",5,"pas_smi13_t3_ch3","gibson",1678485436.8,-0.00122549859718032,-1.22549859718032,-0.666979590764938,420.18120030701,392.635711477743,35.3661587567903,37.8472833781418,-0.0671117545262347,3.86028327815061,-0.0677667855169861,-0.0422948596252684,0,28.6260153309909,28.09682,3.81631160311871,57.7917735942188,2.24219427896751,3.87978104757769,1.57411732415121,54.0444881356523,58.9882834224587,3.33879295765462,116.371564515766,-0.666979590764938,-1.22549859718032,-1.27842802388435,430.606601789912,430.999636363636,0.0370570390923879,67.164876325789,0.271700232792221,25.4008896306997,25.0205321212121,0.0590706877103298,116.998684453558,13,3,1,0,47370,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485436.8,420.1812,419.6662,24.89288,25.41358,419.4063,24.46579,500.3041,89.97359,0.10012903,28.38026,28.09682,999.9,0,0,9997.995,0,0.222567,0.515149,430.9078,430.6097,-0.5207121,419.6662,25.41358,2.239703,2.286555,19.24909,19.58185,0,0,0,0,-0.81,0,-14.91,-3.28,37.5683,42.312,40.125,41.25,38.5809,0,0,0,1678485449.1,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.351219925,1.22585771482176,0.141662173260787,0,-0.4344181575,-0.885979703189493,0.106152541182194,0,0,2,"0/2",2.84316,2.71016,0.0903836,0.0903623,0.104341,0.106294,25602.5,22211.7,25195.3,23788.1,38550.6,35187.1,45592.4,42435.5,1.73905,1.8287,0.034377,0,27.536,999.9,53.443,32.972,29.9618,54.1389,43.7099,1,0.148356,4.09236,20.1879,5.23421,11.992,4.95585,3.30393,9999,9999,9999,999.9,1.86845,1.86422,1.87178,1.86264,1.86204,1.86847,1.85867,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4342,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22.1,21.9,1.05713,2.40723,1.44775,2.30103,1.44409,2.35718,39.118,24.3239,18,413.603,453.613,27.8596,29.4725,30.0014,29.0596,29.0621,21.213,26.8781,99.5959,27.6299,419.8,25.6532,96.4613,99.7677,NA,3
28,1678485444.6,1879.09999990463,"20230310 15:57:24","15:57:24",5,"pas_smi13_t3_ch3","gibson",1678485442.1,-0.0013582093176486,-1.3582093176486,-0.87612927149775,420.27366707109,390.408223269761,35.165632107354,37.8557322303597,-0.0757170426835812,3.85486530790724,-0.0765531407948114,-0.0477698282182979,0,28.6266901123667,28.0804,3.81266266798283,58.5595842616285,2.26851180476612,3.873852305083,1.54415086321671,59.8970309083033,56.8512725841657,3.22167320668278,119.969976699152,-0.87612927149775,-1.3582093176486,-1.44163974094668,430.711627975483,431.202321212121,0.0319893995055262,67.164876325789,-0.023926957288418,25.7686580086284,25.2912375757576,0.0556605717520454,116.998684453558,13,3,1,0,47328,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485442.1,420.273666666667,419.643111111111,25.1849777777778,25.7619555555556,419.498777777778,24.7444777777778,500.249111111111,89.9739333333333,0.100071288888889,28.3539555555556,28.0804,999.9,0,0,9978.61,0,0.222567,0.630479555555556,431.131666666667,430.739888888889,-0.576979111111111,419.643111111111,25.7619555555556,2.26599,2.31790555555556,19.4365777777778,19.8013333333333,0,0,0,0,2.52222222222222,0,-14.0333333333333,-2.27777777777778,37.562,42.312,40.125,41.25,38.562,0,0,0,1678485453.9,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.446607975,1.54771795497186,0.161158261988873,0,-0.511529975,-0.438430435272045,0.0480887144746496,0,0,2,"0/2",2.84279,2.70993,0.0903957,0.0903859,0.105099,0.106787,25601.6,22210.7,25194.7,23787.6,38516.5,35167,45591.1,42434.7,1.73925,1.82855,0.0333935,0,27.5177,999.9,53.54,32.972,30.0157,54.0889,44.5553,1,0.150246,4.53901,20.1767,5.23451,11.992,4.95565,3.304,9999,9999,9999,999.9,1.86846,1.86421,1.87178,1.86264,1.86203,1.86847,1.85866,1.86493,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4464,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22.2,22,1.05713,2.38037,1.44775,2.30103,1.44409,2.50854,39.118,24.3239,18,413.715,453.537,27.2601,29.4684,30.0015,29.0596,29.0644,21.2149,27.476,99.5959,27.0354,419.8,25.6327,96.4587,99.7657,NA,3
29,1678485449.6,1884.09999990463,"20230310 15:57:29","15:57:29",5,"pas_smi13_t3_ch3","gibson",1678485446.8,-0.00093235108824569,-0.93235108824569,-0.817390353676725,420.348300379,384.618782673185,34.6437612578195,37.8620255158838,-0.0530586567955983,3.86315341227019,-0.0534668758286519,-0.0333798606362223,0,28.5036438648762,28.04533,3.80487942716801,59.1725957123768,2.28731154103145,3.86549130301719,1.51756788613656,41.1166829916349,56.5391456061653,3.19596177467726,100.851790372477,-0.817390353676725,-0.93235108824569,-1.31731367983149,430.938909012194,431.367490909091,0.0333389664943101,67.164876325789,-0.021003280897557,25.7940226961166,25.4620024242424,0.0384835110847683,116.998684453558,13,3,1,0,46977,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485446.8,420.3483,419.8213,25.39398,25.78997,419.5733,24.94384,500.2428,89.97298,0.10000348,28.3168,28.04533,999.9,0,0,10008.317,0,0.2321656,0.5268525,431.3005,430.9354,-0.3960045,419.8213,25.78997,2.284771,2.320403,19.56941,19.81874,0,0,0,0,1.19,0,-17.35,-3.19,37.562,42.312,40.1187,41.1933,38.562,0,0,0,1678485458.7,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.527673375,0.439756514071294,0.0726615230695337,0,-0.5027693,0.103745921200752,0.0634583994508213,0,0,2,"0/2",2.84303,2.71037,0.0904077,0.0904006,0.105543,0.106661,25601.1,22209.9,25194.5,23787.1,38496.8,35171.6,45590.6,42434.3,1.73935,1.82873,0.0324473,0,27.4974,999.9,53.614,32.972,30.0602,54.6089,44.1907,1,0.151596,4.83495,20.1687,5.23481,11.992,4.9564,3.304,9999,9999,9999,999.9,1.86844,1.86421,1.87175,1.86264,1.86203,1.86846,1.85867,1.86494,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4537,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22.3,22.1,1.05713,2.40967,1.44775,2.2998,1.44409,2.32178,39.0931,24.3152,18,413.771,453.647,26.7106,29.4644,30.0013,29.0596,29.0644,21.2122,27.7552,99.5959,26.4678,419.8,25.4906,96.4578,99.7643,NA,3
30,1678485454.6,1889.09999990463,"20230310 15:57:34","15:57:34",5,"pas_smi13_t3_ch3","gibson",1678485452.1,-0.000554925275360035,-0.554925275360035,-1.03313444326313,420.443444924786,358.48111530491,32.2880406488973,37.868926592541,-0.0321305009677982,3.8535653647864,-0.032280082647489,-0.0201615548343987,0,28.3762168293972,27.9930333333333,3.79329874391097,59.6106686227054,2.29727825818147,3.85380387648672,1.49602048572949,24.4722046433775,56.4489114839151,3.19713815203301,84.1182542793257,-1.03313444326313,-0.554925275360035,-1.52208223324485,431.014018246662,431.520078787879,0.0362539154192103,67.164876325789,-0.247282648126679,25.7480026778485,25.5262642424242,0.0139018460322341,116.998684453558,13,3,1,0,47008,0,0,0,0,2.18,0.5,"0: Broadleaf",2,"False",1678485452.1,420.443444444444,419.891555555556,25.5057555555556,25.7414111111111,419.668444444445,25.0504666666667,500.256333333333,89.9690222222222,0.0999919333333333,28.2647444444444,27.9930333333333,999.9,0,0,9974.51444444444,0,0.223030666666667,0.551849555555556,431.447666666667,430.985666666667,-0.235658111111111,419.891555555556,25.7414111111111,2.29472888888889,2.31593,19.6394333333333,19.7876222222222,0,0,0,0,-0.755555555555556,0,-17.0777777777778,-2.67777777777778,37.5413333333333,42.312,40.09,41.201,38.562,0,0,0,1678485464.1,0,1678484125.6,"15:35:25",1678484112.1,1678484125.6,1,0.381,0.158,0.775,0.546,420,30,0.42,0.08,0.54563225,-0.0579018911819908,0.0568029267567922,1,-0.448680475,1.05337342964353,0.124255402962806,0,1,2,"1/2",2.84294,2.70992,0.0904222,0.0903928,0.105707,0.1065,25600.5,22210.3,25194.3,23787.4,38489.2,35178,45590,42434.3,1.73923,1.8287,0.030145,0,27.4689,999.9,53.663,32.982,30.1046,55.2489,44.0425,1,0.152945,5.16178,20.1603,5.23541,11.992,4.95665,3.304,9999,9999,9999,999.9,1.86846,1.86426,1.87179,1.86266,1.86206,1.8685,1.85866,1.86496,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,0.775,0.4564,0.575688657157495,0.000627187234394091,-4.01537248521887e-07,9.27123944784829e-11,0.0152542002071777,-0.0274468376562697,0.00235418239541525,-2.2246625018789e-05,1,1476,2,27,22.4,22.1,1.05713,2.37671,1.44775,2.30103,1.44409,2.47925,39.0931,24.2976,18,413.701,453.631,26.1189,29.4598,30.0012,29.0596,29.0644,21.2099,28.6916,99.5959,25.9384,419.8,25.4104,96.4567,99.7648,NA,3
